156,151
155,148
156,146
157,145
158,143
159,141
160,140
161,138
162,137
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
442,268
447,266
450,262
451,257
452,253
455,249
457,245
459,241
463,238
466,235
469,231
472,228
478,220
479,215
479,210
501,215
495,207
494,202
0,0
0,0
0,0
0,0
0,0
0,0
506,166
522,167
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-379,91
-379,95
-379,98
-379,102
-379,105
-379,109
-379,112
-379,116
-380,120
-380,123
-380,127
-380,131
-380,139
-380,142
-380,146
-380,150
-380,154
-380,158
-380,162
-378,165
-375,167
-370,169
0,0
-393,188
-386,193
-383,196
-382,199
-382,203
-382,208
-382,212
-382,217
-383,221
-384,226
-384,231
-384,236
-385,241
-391,254
-378,251
-357,242
-349,240
-338,237
-342,244
-320,233
-306,227
-300,227
-291,224
-286,224
-279,222
-271,224
-265,223
-259,222
-253,221
-249,221
-244,221
-238,219
-234,219
-229,218
-224,217
-219,216
-215,215
-208,216
-204,216
-200,216
-196,215
-193,215
-189,215
-187,216
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-133,211
-130,210
-126,211
0,0
0,0
0,0
-115,210
-113,209
-109,207
-109,210
-105,207
-104,209
0,0
-98,207
-93,206
-92,209
-90,210
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-53,204
-51,205
-49,204
-48,205
-46,205
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,170
5,172
7,173
8,174
10,177
11,179
13,182
15,184
17,185
18,187
20,188
22,189
26,191
28,191
29,192
31,194
33,196
35,196
38,200
40,201
42,203
44,204
46,203
48,204
52,203
54,203
55,203
57,203
59,204
61,204
64,206
66,206
68,206
69,205
71,204
73,205
78,205
79,204
81,204
84,205
85,204
88,204
0,0
0,0
0,0
0,0
0,0
0,0
104,202
105,200
107,199
108,198
110,197
111,195
113,194
115,193
117,193
118,192
119,189
121,189
125,187
126,185
129,186
132,187
133,185
135,184
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
149,162
150,160
154,161
0,0
154,156
153,152
155,151
155,146
157,146
158,144
159,142
160,141
161,139
163,138
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
444,271
450,263
451,259
452,254
454,250
456,246
459,243
462,239
465,236
469,232
472,229
476,226
478,222
483,214
508,219
498,210
494,203
496,199
0,0
0,0
0,0
504,182
516,182
0,0
0,0
532,166
514,156
0,0
0,0
0,0
526,140
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3696,680
3737,654
3731,620
3700,582
3717,552
3759,525
2402,314
2443,298
2497,283
2450,256
2450,235
2434,189
2431,168
2466,149
2453,127
2452,106
2458,85
2455,63
2457,42
2435,21
2450,0
2462,-20
2462,-41
2458,-86
0,0
0,0
0,0
0,0
1620,-126
1617,-140
1615,-154
1626,-169
1507,-170
1483,-180
0,0
1186,-177
1191,-188
1224,-204
1192,-210
1205,-223
1204,-233
1187,-241
1188,-251
0,0
0,0
798,-190
803,-199
767,-205
771,-213
756,-216
742,-219
716,-218
745,-234
732,-237
0,0
720,-247
731,-257
709,-257
1431,-532
1473,-578
0,0
0,0
3763,-1589
3755,-1624
3709,-1642
3717,-1683
724,-335
710,-336
694,-336
679,-336
664,-336
648,-342
633,-341
621,-341
607,-341
596,-341
583,-341
572,-341
560,-340
549,-340
538,-340
528,-339
517,-339
504,-344
495,-344
486,-344
476,-343
468,-343
458,-343
451,-343
442,-343
434,-343
427,-343
418,-342
411,-342
401,-346
393,-345
386,-345
380,-345
372,-345
366,-344
360,-345
353,-344
347,-344
340,-343
335,-343
329,-343
320,-346
314,-346
309,-346
303,-346
298,-346
292,-345
288,-346
282,-346
278,-346
273,-346
268,-346
263,-346
255,-348
250,-348
246,-348
241,-348
237,-347
232,-348
228,-347
224,-348
220,-348
216,-348
211,-347
207,-348
200,-349
196,-349
192,-349
188,-350
184,-350
180,-350
176,-349
173,-350
169,-350
165,-349
162,-350
158,-350
151,-351
147,-351
144,-351
140,-351
137,-352
134,-352
130,-351
127,-351
123,-351
120,-352
116,-352
113,-352
106,-353
103,-353
100,-353
96,-352
93,-353
90,-353
87,-353
84,-354
80,-353
77,-354
74,-354
71,-353
64,-355
61,-355
58,-355
55,-355
52,-355
49,-355
46,-356
43,-356
40,-355
37,-356
33,-356
30,-356
24,-357
21,-357
18,-357
15,-357
12,-357
9,-357
5,-358
2,-358
0,-358
-3,-358
-6,-358
-9,-359
-16,-359
-19,-359
-22,-360
-25,-360
-28,-359
-31,-360
-34,-361
-37,-361
-41,-361
-44,-361
-47,-361
-50,-361
-57,-361
-60,-361
-63,-362
-67,-362
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-134,-361
-138,-362
-145,-362
-149,-362
-153,-362
-157,-363
-161,-363
-164,-363
-168,-363
-171,-361
-177,-365
-181,-366
-185,-364
-188,-363
-197,-364
-202,-366
-207,-367
-212,-368
-216,-369
-220,-368
-225,-369
-229,-369
-234,-369
-239,-370
-244,-370
-249,-371
-258,-369
-262,-369
-267,-369
-272,-370
-277,-370
-283,-371
-288,-371
-293,-370
-299,-371
-304,-372
-310,-372
-316,-372
-325,-370
-331,-370
-337,-370
-343,-371
-349,-370
-355,-370
-358,-367
-362,-364
-363,-359
-364,-354
-363,-347
-363,-341
-366,-332
-368,-328
0,0
0,0
0,0
-366,-304
-365,-298
-365,-293
-356,-280
0,0
0,0
-366,-273
-368,-264
-367,-259
-368,-255
-367,-250
-368,-245
-368,-241
-367,-236
-367,-232
-367,-227
-367,-223
-367,-218
-367,-214
-370,-207
-370,-202
-370,-198
-371,-195
-372,-191
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-391,15
-385,22
-379,24
-376,28
-376,31
-377,34
-377,37
-377,41
-377,44
-377,47
-377,51
-378,54
-378,57
-380,65
-385,69
0,0
0,0
-375,77
-377,81
-378,85
-379,89
-379,92
-380,96
-380,99
-380,103
-379,110
-379,113
-379,117
-380,121
-379,125
-379,128
-380,132
-381,136
-381,140
-380,143
-381,147
-380,151
-126,-730
-133,-731
-139,-732
-146,-732
-153,-733
-160,-734
-166,-735
-173,-734
-180,-735
-187,-736
-194,-735
-201,-737
-215,-737
-223,-738
-230,-738
-237,-738
-245,-740
-252,-740
-259,-741
-267,-742
-274,-742
-282,-744
-290,-744
-297,-745
-312,-742
-320,-743
-328,-744
-336,-745
-345,-747
-353,-746
-362,-748
-370,-749
-379,-749
-388,-751
0,0
0,0
0,0
-266,-463
-259,-443
-268,-449
-280,-459
-288,-464
-297,-469
0,0
0,0
0,0
0,0
-482,-693
-500,-692
-512,-696
-525,-700
-537,-704
-549,-706
-562,-711
-575,-714
-588,-717
-602,-721
0,0
-640,-741
-638,-726
-641,-703
-644,-694
-646,-684
-649,-675
-755,-772
-772,-776
-788,-778
-804,-780
-819,-781
-836,-783
-852,-785
-868,-785
829,0
827,-7
827,-14
829,-21
831,-28
829,-35
831,-43
831,-50
833,-57
833,-64
833,-72
834,-79
834,-94
834,-102
835,-109
836,-117
837,-124
838,-132
839,-140
840,-147
840,-155
841,-163
841,-170
843,-178
841,-194
842,-202
844,-210
844,-218
844,-225
845,-233
847,-242
848,-250
848,-258
849,-266
850,-275
851,-283
851,-300
851,-309
851,-317
851,-325
854,-335
854,-343
856,-353
855,-361
857,-371
858,-380
757,-343
743,-345
779,-379
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
635,-426
628,-430
620,-432
616,-437
610,-441
605,-446
600,-450
595,-454
588,-458
576,-465
570,-468
565,-472
559,-476
553,-479
547,-482
544,-488
537,-490
532,-494
525,-496
521,-500
517,-506
508,-515
501,-516
495,-519
490,-523
484,-526
480,-531
476,-535
469,-537
464,-541
460,-545
454,-549
450,-553
439,-560
433,-563
429,-567
423,-570
419,-575
414,-578
408,-581
403,-585
399,-589
394,-592
389,-596
383,-599
372,-605
367,-609
0,0
294,-507
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
223,-524
219,-527
213,-526
0,0
204,-530
199,-530
195,-533
0,0
0,0
0,0
171,-540
166,-541
161,-541
156,-541
151,-544
147,-546
142,-545
137,-547
132,-548
0,0
0,0
0,0
108,-555
104,-556
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-67,-720
-74,-721
-80,-721
-93,-722
-100,-722
-106,-723
-113,-724
-119,-724
-125,-725
-132,-726
-138,-725
-145,-726
-152,-727
-158,-727
-165,-728
-179,-728
-186,-728
-192,-728
-199,-729
-206,-730
-213,-730
-220,-731
-228,-733
-235,-734
-242,-734
-249,-735
-257,-736
-271,-734
-279,-735
-287,-737
-294,-736
-302,-737
-309,-738
-317,-739
-325,-740
-333,-740
-341,-741
-350,-742
-358,-744
-374,-740
-383,-742
-392,-743
-402,-747
0,0
0,0
0,0
-259,-443
-265,-444
-274,-451
-285,-459
0,0
0,0
0,0
0,0
0,0
0,0
-478,-664
-489,-666
-499,-668
-510,-670
-521,-672
-531,-673
-542,-676
-558,-671
