-86,-337
-90,-339
-93,-341
-97,-344
-103,-352
-106,-353
-109,-351
-115,-357
-119,-359
-122,-359
-126,-360
-130,-361
-137,-360
-141,-362
-145,-362
-149,-363
-153,-364
-157,-365
-161,-366
-166,-368
-171,-370
-175,-370
0,0
0,0
0,0
-273,-518
-280,-519
-288,-523
-297,-529
-305,-532
-314,-538
-322,-541
-330,-543
-338,-545
0,0
-142,-221
-146,-218
-147,-216
-149,-215
-152,-215
-150,-209
-147,-200
-146,-196
-149,-196
-151,-195
0,0
0,0
-183,-224
-188,-222
-191,-222
-193,-221
-194,-218
-196,-216
-198,-214
-199,-212
-200,-209
-202,-208
-205,-207
-204,-203
-204,-199
-208,-196
-211,-196
0,0
-184,-164
-182,-160
-180,-156
-181,-154
-181,-151
-182,-149
-184,-148
-185,-147
-187,-146
0,0
751,-26
754,-32
754,-39
748,-45
749,-52
750,-58
746,-64
742,-71
752,-78
750,-84
756,-92
731,-102
757,-112
748,-118
0,0
748,-131
743,-137
755,-146
748,-151
741,-156
748,-165
748,-171
748,-178
0,0
0,0
739,-204
746,-213
746,-220
746,-227
745,-233
745,-241
744,-248
745,-255
746,-262
744,-269
743,-284
742,-291
741,-298
743,-306
743,-313
745,-322
0,0
545,-247
535,-247
528,-250
521,-252
514,-254
504,-260
497,-262
488,-263
0,0
393,-220
389,-223
385,-225
0,0
0,0
447,-277
442,-279
436,-280
427,-286
422,-288
414,-288
410,-290
407,-293
0,0
0,0
0,0
0,0
0,0
375,-301
370,-302
361,-306
357,-308
353,-310
347,-310
342,-311
338,-312
332,-313
330,-315
326,-318
321,-318
317,-320
313,-321
306,-325
298,-322
0,0
0,0
0,0
0,0
282,-332
277,-333
274,-334
0,0
198,-251
198,-255
194,-259
184,-251
177,-245
176,-249
174,-250
172,-251
168,-251
163,-248
161,-250
158,-250
155,-250
153,-251
148,-252
144,-252
141,-251
139,-252
136,-252
132,-251
132,-254
131,-258
126,-255
124,-256
122,-257
120,-260
115,-259
112,-260
113,-268
112,-272
107,-266
104,-267
103,-269
99,-267
98,-271
96,-272
93,-273
91,-273
86,-275
85,-280
80,-271
77,-272
75,-272
73,-275
71,-275
69,-278
68,-283
67,-293
62,-283
59,-281
55,-287
53,-291
50,-285
48,-289
46,-294
43,-292
41,-293
38,-293
36,-294
34,-302
30,-291
28,-294
23,-294
20,-295
18,-295
15,-298
13,-311
10,-298
8,-301
5,-303
2,-303
0,-308
-2,-311
-5,-317
-10,-314
-13,-308
-16,-312
-18,-314
-21,-313
-24,-315
-27,-313
-30,-317
-34,-328
-35,-317
-38,-319
-41,-321
-47,-321
-51,-329
-55,-336
-57,-328
-60,-327
-64,-332
-67,-334
-70,-333
-73,-335
-77,-338
-79,-336
-82,-335
-89,-338
-93,-339
-96,-340
-103,-351
-106,-351
-108,-348
-114,-356
-118,-358
-121,-357
-125,-359
-130,-361
-133,-362
-141,-361
-144,-362
-148,-362
-153,-364
-157,-365
-161,-366
-165,-367
-170,-369
-175,-370
-177,-368
0,0
0,0
0,0
-280,-521
-289,-526
-296,-528
-305,-533
-315,-540
-323,-542
-331,-546
-338,-546
-344,-546
-343,-533
-342,-521
0,0
0,0
-336,-475
-338,-470
-337,-460
-336,-450
-338,-445
-343,-443
-348,-442
-355,-443
-361,-443
-367,-443
-378,-439
-383,-438
0,0
0,0
-256,-278
-257,-274
-263,-275
-268,-276
-276,-279
-288,-287
-290,-284
-294,-282
-300,-278
-307,-280
-303,-272
0,0
-250,-216
-245,-208
-244,-203
-241,-198
-241,-194
-241,-191
-242,-189
-244,-187
-247,-182
-249,-180
-251,-178
-253,-176
-255,-175
-258,-173
-261,-172
-265,-171
-268,-170
-274,-170
-280,-171
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-537,-266
-536,-260
-536,-255
-536,-249
-533,-242
-547,-237
-546,-230
-548,-226
-553,-222
-558,-219
-565,-216
-574,-214
0,0
0,0
0,0
0,0
-2075,-672
-2121,-646
-2181,-644
-2238,-639
-2306,-637
-2372,-634
-2447,-631
-2524,-627
-2602,-623
-2699,-622
-2786,-616
-2882,-612
-2989,-608
-3103,-573
-3220,-566
-3346,-558
-3481,-550
-3604,-537
-3592,-503
-3590,-471
-3584,-439
-3585,-407
0,0
-3991,-383
-3993,-349
-4017,-278
0,0
0,0
0,0
0,0
-6234,-160
-6227,-106
-6196,-52
-6213,1
-6202,55
-6216,109
-6229,163
-6209,275
-6217,329
-6189,381
-6170,433
-6203,489
-6177,540
-6183,594
-6178,647
-6183,702
-6190,757
-6168,808
-6197,866
-6162,974
-6199,1035
-6168,1085
-6221,1150
-6153,1193
-6175,1252
-6164,1306
-6154,1360
-6161,1417
-301,72
-300,74
-303,78
-301,83
-301,86
-302,89
-303,92
-302,95
-302,98
-301,100
-299,102
-298,105
-298,108
-296,110
-295,112
-292,117
-291,120
-289,122
-287,124
-285,126
-283,128
-281,130
-278,132
-276,134
-273,135
-272,137
-269,139
-265,143
-263,145
-262,147
-260,149
-258,151
-258,154
-256,156
-255,158
-255,161
-253,163
-252,166
-251,168
-249,173
-248,176
-248,179
-247,182
-247,185
-247,188
-246,191
-246,194
-246,198
-245,201
-246,205
-246,209
-244,215
-244,219
-245,223
-246,228
-246,232
-246,237
-247,241
-247,246
-248,251
-249,256
-249,261
-250,267
-250,277
-251,282
-253,290
-253,295
